room_id,score
963966,0
1292836,0
1266505,0
3497579,0
2099315,0
1744967,0
751264,0
5070624,0
2430784,0
2447363,0
5886834,0
953524,0
1685961,0
5334019,0
3324924,0
3836876,0
2634112,0
1903599,0
4294043,0
4096743,0
1487754,0
2504311,0
4839365,0
2578548,0
5065404,0
3272686,0
3743782,0
718665,0
967679,0
1908511,0
1862320,0
2076805,436
5619725,0
536672,0
983311,0
553236,0
979504,0
5631370,0
4496063,0
643909,0
1038773,0
3271927,0
815696,0
916873,0
2816145,0
1809351,0
2144471,0
4780216,0
1234414,0
1927824,0
5660001,0
712895,0
3966114,0
2432311,0
1495632,0
891065,0
1245261,0
3550453,0
1218358,0
1359943,0
2274073,0
3758125,0
3940647,0
1583696,0
1527777,0
4890520,0
780132,0
1744976,0
2226107,0
1900348,0
1670586,0
544373,0
460592,0
624381,0
1471186,0
1034635,0
3442452,0
1840499,0
5257280,0
964407,0
1071260,0
1402804,0
1232666,0
863756,0
2740881,0
4085749,0
1021653,0
843755,0
1743721,0
1014803,0
851802,0
1847521,0
1399812,0
3922352,0
2026383,0
5023216,0
770663,0
2336779,0
1084687,0
591447,0
2926444,0
685278,0
2130217,0
5128359,0
1561071,0
2306400,0
3851642,0
2014090,0
860108,0
2409788,0
1653538,0
5642921,0
714811,0
1197065,0
2319065,0
5840651,0
1163092,0
1406658,0
4454323,0
4193023,0
523309,0
1181307,0
2146394,0
2657411,0
601048,0
3762354,0
5805019,0
5099273,0
1257739,0
1298163,0
933001,0
1173024,0
868833,0
4104175,0
1151359,0
985647,0
882830,0
502933,0
1245700,0
5518574,0
622853,0
4239990,0
3383869,0
3588675,0
5725643,0
1424861,0
2351077,0
1304840,0
2580560,0
3711487,0
1328880,0
3517503,0
1955398,0
4449985,0
3827804,0
1369225,0
591765,0
911222,0
799196,0
4015816,0
2156851,0
5082909,0
1323269,0
5540788,0
936630,0
1192596,0
1538376,0
5166008,0
2320862,0
5470923,0
578742,0
3600332,0
4345437,0
1777890,0
649896,0
415198,0
5877847,0
1059151,0
1890695,0
2957767,0
1015574,0
2134304,0
1820600,0
2375857,0
1275030,0
1091249,0
1093584,0
1038574,0
5762040,0
1092332,0
1267011,0
970857,0
858257,0
4089666,0
4055598,0
3386394,0
3564324,0
1330134,0
2243372,0
1112008,0
1511766,0
1684267,0
836903,0
5751102,0
2492863,0
998878,0
484685,0
3895575,0
1269633,0
712559,0
3955668,0
471304,0
907762,0
1083989,0
1222005,0
929890,0
1302747,0
1561403,0
4042176,0
1402325,0
1592229,0
1141671,0
1198773,0
2774112,0
5862745,0
1602993,0
804907,0
1904072,0
2578155,0
921349,0
2037168,0
1356022,0
5578942,0
5038322,0
1020003,0
1630064,0
1616211,0
5717137,0
3696466,0
1750023,0
680300,0
3898744,0
1447997,0
5839057,0
4041878,0
2318938,0
3419194,0
1829124,0
1046318,0
1204753,0
1476467,0
1213380,0
1893881,0
4787629,0
3815858,0
5802049,0
498513,0
2921377,0
3532558,0
883054,0
860526,0
702642,0
1644707,0
1452530,0
3625710,0
1247480,0
1905187,0
1787218,0
1217205,0
3415546,0
565681,0
660871,0
1735314,0
4579417,0
1823149,0
4336023,0
1205390,0
904480,0
786473,0
2558373,0
806757,0
5242527,0
428138,0
2252030,0
2174419,0
5004264,0
1623904,0
1682363,0
5026652,0
1483996,0
721481,0
3615065,0
905810,0
3003635,0
937441,0
1612236,0
1224405,0
1034493,0
460597,0
610426,0
808345,0
1438011,0
5444841,0
3625326,0
1053268,0
3434582,0
601145,0
3837306,0
99948,0
578202,0
4482663,0
2806382,0
678624,0
640047,0
5323627,0
2006695,0
1647819,0
1343684,0
3601604,0
661154,0
1420750,0
883176,0
978078,0
1267910,0
1827834,0
4325055,0
1483129,0
945021,0
5252280,0
1310932,0
3363116,0
528294,0
1398862,0
1848956,0
5442651,0
767054,0
3784242,0
3941219,0
5727587,0
4490403,0
4512931,0
492596,0
3294343,0
1564164,0
4595749,0
4604229,0
4043756,0
4234160,0
5767693,0
995640,0
3714568,0
4060609,0
950487,0
1224625,0
4007618,0
787382,0
3935559,0
764695,0
5303675,0
1179014,0
296129,0
892795,0
5077067,0
4123963,0
4040057,0
1504768,0
803297,0
1053294,0
5606484,0
1081706,0
1903433,0
3715849,0
501367,0
2234827,0
3903556,0
1070310,0
2628619,0
633669,0
765027,0
657244,0
3486098,0
1030337,0
2074286,0
4687738,0
3870639,0
1104664,0
5890734,0
3893654,0
1553710,0
1227636,0
3901842,0
1683829,0
554740,0
3493337,0
556949,0
5574206,0
5097997,0
673070,0
5000378,0
944699,0
1580727,0
778083,0
5622484,0
1196718,0
4060644,0
888121,0
1382191,0
691287,0
896649,0
4925352,0
1200227,0
4440753,0
4871202,0
1201734,0
1545881,0
3384921,0
1946174,0
1687722,0
5757617,0
1314749,0
1063087,0
2345766,0
1815222,0
1874605,0
1418196,0
2563019,0
561693,0
1596838,0
1149078,0
1219622,0
952864,0
467589,0
1591161,0
1231285,1152
913864,0
742830,0
730378,0
3059603,0
5220990,0
4373870,0
1592418,0
1670456,0
2214445,0
1369561,0
1012143,0
703413,0
3289495,0
1563723,0
2591903,0
4821889,0
4818114,2011
893394,0
781568,0
2221528,0
5614507,0
3726751,0
993725,0
47409,0
4442543,0
1127204,0
2072093,0
3755439,0
4450047,0
1398103,0
884730,0
930451,0
1947329,0
2469916,0
2761826,0
1106689,0
3865924,0
1392518,0
1881675,0
4503288,0
2253176,0
4615091,0
4785351,0
2120853,0
321061,0
1056040,0
4485558,0
5422319,0
1821210,0
1161810,0
1072517,0
970676,0
1650074,0
5718901,0
1256806,0
3101669,0
1468358,0
3482268,0
5637581,0
3624803,0
5048582,0
2455528,0
4627137,0
611952,0
666852,0
2164644,0
1799127,0
2115467,0
1189989,0
2739693,0
3771121,0
3674904,0
2943921,0
3701839,0
4726413,0
3963268,0
1651961,0
3449350,0
1187555,0
4763833,0
1461947,0
1325467,0
3558811,0
5842418,0
1676678,0
953973,0
2713176,0
964373,0
4214746,0
1894824,0
4147838,0
824588,0
5832133,0
1273447,0
1125575,0
860514,0
1955169,0
4308374,0
1504054,0
1203350,0
1530234,0
2902807,0
4348507,0
1678193,0
1030753,0
2184319,0
543424,0
1067968,0
2316512,0
1112483,0
1924515,0
1381470,0
901240,0
1198869,0
467527,0
5610553,0
3566259,0
2207404,0
1357327,0
1089658,0
5580359,0
4560154,0
750967,0
4897562,0
698475,0
1820502,0
327467,0
4616298,0
5724169,0
2313204,0
302026,0
5751240,0
3743433,0
1028724,0
3443643,0
2261666,0
2292892,0
3887610,0
4697563,0
3780703,0
4501489,0
1206906,0
4277759,0
1635491,0
1883050,0
994618,0
3163770,0
5155867,0
5788564,0
1347641,0
2006835,0
917062,0
1636038,0
2033964,0
1167043,0
5551878,0
2604598,0
3579024,0
686198,0
631372,0
439944,0
800836,0
1254133,0
2174473,0
1114339,0
3161866,0
1544458,0
792258,0
2137406,0
5135002,0
5735505,0
682675,0
206310,0
4330620,0
4218213,0
1767925,0
1247267,0
1029198,0
3034416,0
1753151,0
4048515,0
957167,0
4750826,0
5349509,0
4061182,0
3830487,0
1737440,0
3641901,0
1957376,0
3434864,0
3781941,0
2258143,0
3161632,0
1413215,0
1005811,0
518830,0
2138502,0
1722467,0
5723510,0
4558426,0
2133760,0
3620147,0
5142173,0
855906,0
952741,0
2306215,0
5897665,0
804884,0
1180643,0
1167819,0
789188,0
1102644,0
5826817,0
634758,0
704021,0
1590366,0
536808,0
1596019,0
1216586,0
723423,0
1667666,0
684358,0
4677622,0
1189502,0
3674049,0
1075066,0
1233946,0
1036846,0
1300202,0
2404185,0
1389560,0
5091625,0
2859816,0
1454866,0
3111036,0
4705587,0
3518983,0
1005795,0
1456096,0
592953,0
5461242,0
1007701,0
1375281,0
1063065,0
952600,0
606734,23391
915326,0
1663104,0
5703438,0
781887,0
981101,0
1437445,0
4843332,0
2618000,0
1074610,0
3431237,0
2301587,0
1100580,0
5170595,0
3134443,0
4504734,0
633066,0
66508,0
1630357,0
1128317,0
824752,0
2357203,0
1033353,0
2293734,0
1533936,0
820750,0
3542877,6
995764,0
702477,0
1162663,0
1133133,0
582309,0
3734453,0
4525998,0
1625365,0
730979,0
1181179,0
4888131,0
5363484,0
976228,0
3683404,0
961063,0
4031974,0
2657278,0
804717,0
2391237,0
506510,2081
5567293,0
1701112,0
3633200,0
1281186,0
1261823,0
826099,0
494757,0
1064001,0
1131307,0
3547146,0
5518223,0
3999534,0
1804011,0
5657979,0
291767,0
4439627,0
2359878,0
616204,0
1210486,0
3457121,0
2039315,0
3478895,0
2288327,0
3237155,0
4579725,0
3956322,0
2098983,0
1987667,0
892137,0
1333174,0
5338109,0
4722236,0
2074143,0
1411186,0
5338490,0
1210481,0
2454597,0
2685928,0
2204840,0
5235638,0
5565866,0
1124223,0
1826704,0
5277153,0
1551433,0
2595492,0
1094355,0
3485784,0
2438979,0
1724110,0
1544478,0
982454,0
1264202,0
4911571,0
1250400,0
1205326,0
3337019,0
742760,0
3044582,0
2756036,0
1985386,0
2760934,0
1085658,0
1853460,0
1231018,0
2747956,0
1421484,0
5126462,0
3690608,0
3816362,0
859471,0
1081617,0
1814902,0
443082,41
5698362,0
2160628,0
4525181,0
483650,0
2103484,0
4832874,0
1027722,0
4941788,0
2342347,0
3160637,0
2318088,0
5092644,0
1979233,0
550538,0
5080357,0
509151,0
1401626,0
3477564,0
2692014,0
639014,0
2650267,0
3971412,0
4683133,0
3480156,0
4219913,0
4587378,0
1700275,0
2278073,0
4522798,0
1854221,0
1949737,0
1798783,0
1719399,0
3398944,0
2766940,0
1056988,0
4463861,0
2252272,0
1741698,0
966991,0
2630396,0
1830299,0
5439375,0
1089104,0
1076369,0
696054,0
1806330,0
3105584,0
1026036,0
1224873,0
2226022,0
2689500,0
2432740,0
713781,0
977716,0
4306418,0
1819959,0
1096269,0
2005793,0
1326564,0
1234277,0
2870168,0
3584057,0
2219597,0
1845554,0
551577,0
1357630,0
769257,0
2925138,0
4897316,0
5735436,0
4069393,0
3822565,0
1281774,0
1511484,0
1333050,0
1342948,0
1482034,0
1214691,0
1417464,0
1920128,0
2269321,0
974316,0
1711141,0
3818962,0
2299724,0
768951,0
1472703,0
1915298,0
3313924,0
3516677,0
2564332,0
2858416,0
2063052,0
1173680,0
1466373,0
2538834,0
634012,0
1179894,0
5113074,0
4204090,0
5626988,0
4174402,0
4890380,0
1728630,0
2948534,0
5088894,0
1515870,0
559956,0
4873237,0
4294069,0
2478988,0
1323292,0
5011743,0
974332,0
2110651,0
2535147,0
1121034,0
1873535,0
2675573,0
1471077,0
4770617,0
2114134,0
291122,0
1011574,0
2416119,0
1804229,0
769947,0
1088342,0
1469574,0
719249,0
4570659,0
5185228,0
3767624,0
1806842,0
1857681,0
1411420,0
1142987,0
59411,0
2116172,0
3464385,0
654652,0
2646651,0
3602520,0
1812974,0
1409507,0
2445553,0
2367386,0
664948,0
2831336,0
2218770,0
2294743,0
2114439,0
1492120,0
721972,0
3810020,0
2226953,0
1692299,0
1557478,0
3778764,0
1472944,0
1493252,0
1704415,2090
1836458,0
4831505,0
2640490,0
4010740,0
941134,0
1765206,0
243785,0
841522,0
3310662,0
1766002,0
684677,0
1810389,0
1875231,0
691201,0
1509675,0
2145821,0
2700411,0
1770928,0
3288356,0
1225184,0
2191005,0
4090539,0
1821894,0
2074110,0
3709777,0
1604467,0
542399,0
5742738,0
1448452,0
1099382,0
2341135,0
677959,0
1577244,0
665206,0
1253384,0
1251688,0
1754770,0
1255782,0
2356961,0
943421,0
1202666,0
498396,0
824461,0
3080195,0
5222097,0
2242164,0
4317418,0
676854,0
1395436,0
749665,0
3718306,0
3112932,0
988690,0
2775480,0
1199999,0
1460916,0
71090,0
2251145,0
1843551,0
1430431,0
1828899,0
1117039,0
768983,0
1464523,0
715963,0
5151800,0
1647617,0
158399,0
875154,0
3466685,0
2232708,0
2397686,0
2155718,0
5265895,0
3549584,0
1338137,0
1266456,0
1152496,0
2171263,0
5867199,0
1901181,0
4187513,0
1179376,0
879591,0
1024823,0
712953,0
1862875,0
4930172,0
5550189,0
3871833,0
1640047,0
3213877,0
2881096,0
1314307,0
3914057,0
680906,0
5060787,0
998786,0
4169995,0
4373377,0
3771375,0
2566316,0
1975883,0
5513440,0
1400467,0
3815238,0
5538624,0
3089149,0
4538332,0
4257378,0
3484225,0
1681924,0
1454385,0
5860435,203
3807852,0
5413548,0
1663247,0
5615508,0
5558526,0
2661656,0
2311791,0
715452,0
4058417,0
1275867,0
766349,0
665700,0
5851614,0
3379383,0
5253133,0
3379823,0
737691,0
2271438,0
5116196,0
5507360,0
1806705,0
1301928,0
599161,0
3735433,0
3132531,0
3854805,0
1091051,0
1250830,0
5482106,0
1002908,0
1879328,0
2073148,0
1245506,0
2375906,0
164253,0
2643202,0
1802050,0
4457226,0
431024,0
2260791,0
4354372,0
2087002,0
1929160,0
1980131,0
2835123,0
624035,0
1268838,0
1353781,0
3599412,0
4446347,0
315704,0
732013,0
5698310,0
3958810,0
5633759,0
494830,0
3505458,0
2247696,0
1545048,0
813174,0
1585278,0
1617818,0
934259,0
4882756,0
1130064,0
1166178,0
5037915,0
5759302,0
1015063,0
2231267,0
226139,0
3088215,0
3958145,0
1294709,0
972328,0
5167995,0
654017,0
933532,0
3953021,0
2085827,0
1055717,0
4571852,0
5247563,0
2134916,0
1132660,0
1014500,0
5498358,0
3277888,0
801040,0
3544237,0
1659739,0
329929,0
106645,0
2322327,0
1422458,0
4878924,0
1685917,0
3267555,0
2140503,0
2233359,0
1284283,0
5863904,0
3859565,0
509328,0
437450,0
4527010,0
1439604,0
3533430,0
899731,0
2071071,0
5887870,7
4842986,0
900463,0
2905811,0
790790,0
5183175,0
2013421,0
1920556,0
1268965,0
667966,0
2309452,0
594547,0
1819546,0
1904626,0
2422984,0
3759918,0
5749656,0
2850730,0
2605405,0
3357172,0
2188062,0
1950170,0
3263670,0
3104756,0
992448,0
669784,0
4833068,0
2442419,0
3379693,0
1362292,0
1682889,0
1485974,0
1081573,0
1340343,0
5510478,0
1870961,0
2492038,0
650545,0
2124352,0
5635233,0
3843514,0
5688225,0
4224603,0
3278867,56507
3658268,0
1118407,0
2925927,0
1230262,0
94693,0
836015,0
5882176,0
1513222,0
3691522,0
1591972,0
1047347,0
954351,0
1637859,0
1131859,0
2311658,0
1233241,0
335747,0
587287,0
594383,0
1300844,0
5085146,0
1117513,0
5476893,2529
634700,0
5542103,0
2722294,0
786209,0
2284373,0
3586457,0
3305334,0
805110,0
939684,0
4766140,0
5642587,0
536202,0
2611199,0
847013,0
3593154,0
4605669,0
1280599,0
1348173,0
677020,0
712007,0
5028179,0
3413078,0
2828404,0
1248957,0
3436087,0
1318581,0
1153695,0
1573100,0
5848293,0
2441011,0
4914837,0
2310219,0
5260365,9
5129592,0
4777104,0
1044104,0
2093891,0
3767299,0
1059980,0
4429855,0
5332387,0
4052972,0
2572123,0
4075110,0
1395306,0
2736767,0
4938634,0
137147,0
4287635,0
5130329,0
2259220,8476
2525329,0
1563317,0
1432339,0
1261891,0
3601077,0
5735669,0
306032,0
3878154,0
1421765,0
3287783,0
3583297,0
3829292,0
1055250,0
1374246,0
3884926,0
746018,0
809823,13080
882004,0
5650272,0
1378493,0
107764,0
792005,0
691249,0
471790,0
2020677,0
4089210,0
1205637,0
1144923,0
1220790,0
686588,0
4677154,0
2971465,0
950551,0
453801,0
1440767,0
4893083,0
543117,0
913891,0
667065,0
2164618,0
4817263,0
656579,0
2662680,0
1595760,0
5288164,0
693441,0
908817,0
5727226,0
922673,0
1286249,0
2511272,0
2327477,0
1182885,0
1997697,0
2303642,0
1060046,0
4364550,0
3617397,0
5805546,0
4413143,0
915787,0
612248,0
5727843,0
1901439,0
891223,0
1103520,0
3852044,0
896257,0
3566703,0
603269,0
2045477,0
2741723,0
4583644,0
2594733,0
1006944,0
5776321,0
969883,0
3499820,0
5367119,0
3936957,0
3535066,0
5652594,0
1341338,0
545181,0
421637,0
4605891,0
4464335,0
2283861,0
889319,0
5025896,0
5891968,0
1161563,0
581189,0
978558,0
1092301,0
1281188,0
1251574,0
3034252,0
5395850,0
1059922,0
677522,0
3259003,0
2074113,0
692598,0
5763345,0
1378419,0
4946945,0
3912872,0
1863251,0
2710877,0
5254468,0
616537,0
1424236,0
997892,0
926552,0
3449701,0
2528984,0
592447,0
1085441,0
642687,1658
2188918,0
1426572,0
691118,0
1273206,0
2840544,0
1840947,0
1427893,0
2099099,0
3866425,0
830720,0
1811505,0
2014860,0
877959,0
773797,0
3108193,0
1371871,0
853077,0
962635,0
3503275,0
5065689,0
1255999,0
5406539,0
3619556,0
3597404,0
530715,0
836412,0
5859068,0
2339146,0
1577291,0
4623913,0
1754826,0
1144777,0
2321824,0
867645,0
2129717,0
5081955,0
325459,0
565033,0
1437261,0
2319255,0
2089872,0
1164028,0
2036049,0
5764899,0
670639,0
637972,0
944220,0
4036884,1507
1821536,0
1157710,0
4028953,0
1931009,0
1048382,0
5725776,0
1939213,0
3308730,0
5735268,0
1196255,0
2210204,0
3454712,0
692956,0
1041079,0
1764828,0
1571532,0
3820508,0
4298375,0
2853589,0
676200,0
1268357,0
4025693,0
1131940,0
3631926,0
1675443,0
776780,0
1917941,0
5450216,0
1358398,0
1187950,0
3204621,0
5543900,0
642673,0
2450661,0
501827,0
2254219,0
1640612,0
2355155,0
883161,0
1354369,0
652268,0
2349195,0
5598449,0
1374602,0
920209,0
2817890,0
5159233,0
3655196,0
1106704,0
3622157,0
3463445,0
1298355,0
5482821,0
714397,0
2011123,0
2082216,0
1695565,0
2878765,0
5053935,0
1877819,0
1107980,0
2827018,0
3408295,0
2324135,0
1851674,0
2077169,0
4703670,0
3092179,0
1858230,0
3715779,0
1069428,0
3359257,0
1542123,0
5643285,0
5798440,0
5649427,0
1239303,0
2339646,0
672200,0
935643,0
3434764,0
1431340,0
5602696,0
1516856,0
5087676,0
5230104,0
1085920,0
2636196,0
323242,0
575712,0
4003184,0
1501633,0
1306502,0
574297,0
3802835,0
600260,0
1090460,0
1354909,0
3805841,0
1407819,0
1871209,0
1977245,0
648520,0
3289622,0
1806047,0
5460418,0
1584678,0
1288611,0
874013,0
1426410,0
3299105,0
1446677,0
1803879,0
1073096,0
1257908,0
4917936,0
852568,0
1180050,0
2136910,0
1156330,0
1925812,0
310399,0
980312,0
660680,0
5227714,0
905702,0
730039,0
969145,0
1223492,0
956128,0
5147888,0
3401085,0
1691494,0
1001401,0
883184,466
3973010,0
1708554,0
824007,0
2077923,0
3510370,0
5005757,0
1183331,0
629609,0
2558353,0
1411914,0
1098557,0
1134230,0
1049386,0
3022621,0
838351,0
2052065,0
1344643,0
5431447,0
2421197,0
5056810,0
4615068,0
5759366,0
4202907,0
1289320,0
1199024,0
1015978,0
3682203,0
2260306,0
1036262,0
1074760,0
903360,0
1721874,0
2318579,0
571027,0
1714926,0
1439022,0
1182788,0
619643,1995
5616149,0
5613136,0
905751,0
2103292,0
265374,0
1119215,0
4575072,0
975666,0
981574,0
2461179,0
474655,0
5291422,0
5362401,0
1979261,0
1031103,0
1346755,0
564150,0
1043707,0
1315953,0
985263,0
1211461,0
3500780,0
2318430,0
759731,0
590562,0
5749442,0
4911121,0
928502,0
5659750,0
1587867,0
1279245,1396
2884641,0
4534780,0
3238961,0
4501478,0
886341,0
5410698,0
1256552,499
4564640,0
3428166,0
734575,0
1276411,0
1002267,0
716374,0
3549440,0
1008069,0
1033531,0
1737839,0
652559,0
515341,0
3903832,0
2043341,0
2367419,0
2148522,0
1448322,0
3710009,0
1246485,0
1264214,0
5755972,0
3214835,0
4316206,0
4940998,0
893043,0
5757696,0
809081,0
1113455,0
5880731,0
1013250,0
941603,0
1680211,0
1547282,0
662172,0
1377542,0
5060020,0
1727247,0
2240127,0
5746642,0
1728498,0
1501291,0
1472290,0
1457093,0
5868445,0
2212799,0
1981063,0
1173716,0
1032150,0
427695,0
2900517,0
1822679,0
4471371,0
4500760,0
5551442,0
1415218,0
1095292,0
997332,0
3781487,0
5581109,0
1292316,0
5692817,0
2053943,0
4670793,0
5427871,0
798282,0
305715,0
2808094,0
5904598,0
2481125,0
3630043,0
5053961,0
2242655,0
2251966,0
1399360,0
1210526,0
4539082,0
3587103,0
1699598,0
5096001,0
1121620,0
5717858,0
974122,0
1169610,0
1398654,0
649824,0
4422763,94
4725741,0
5268896,0
1170926,0
748586,0
1143004,0
2245275,0
2259039,0
3308473,0
5439589,0
929805,0
1662418,0
3888199,0
3425538,0
743534,0
694516,0
3957506,0
1607396,0
1411200,0
663645,0
3205343,0
1010958,0
1944484,0
1712582,0
1431040,0
1319529,0
974484,0
1379772,0
1772740,0
2232545,0
615968,0
1097983,0
3777493,0
4729121,0
2896515,0
1385759,0
800649,0
874742,0
1215934,0
1239084,0
3469259,0
950252,0
3920649,0
1299685,0
597649,0
2196247,0
5331324,0
3383263,0
1815266,0
5863379,0
1066756,0
1262301,0
1979380,0
878661,0
744579,0
808744,0
2835626,0
473879,0
1122508,0
1198566,0
4630779,0
3460368,0
837734,0
188516,0
181845,0
1841663,0
2768022,0
833274,0
4587929,0
896937,0
5749082,1085
5141366,0
4791247,0
5237306,0
1513382,0
1690672,0
3638442,0
4257564,0
1370926,0
2625480,0
4025644,0
1815643,0
981816,0
3604285,0
992804,0
3113871,0
3815066,0
1055873,0
1607995,0
1414713,0
5098103,0
1387591,0
1688542,0
2639364,0
2342247,0
2680065,0
671213,0
1463462,0
511957,0
1013581,0
1149483,0
5040870,0
3314004,0
1573182,0
1264844,0
2744128,0
2596841,0
2883684,0
2323635,0
1692336,0
3619831,0
5851497,0
2255918,0
5011957,0
963137,0
5304134,0
1199959,0
3706194,0
734565,129
5068831,0
563927,0
2073777,0
1365877,0
1268843,0
2971943,0
1172452,0
168963,0
4883149,0
1882901,0
2195511,0
1066304,0
631704,0
515281,0
1015449,0
3302620,0
575021,0
2078331,0
1022358,0
1202490,0
1819465,0
2828780,0
3442279,0
1793798,0
967189,0
848961,0
3837553,0
3382437,0
749381,0
2270624,0
1190936,0
1225898,0
4671022,0
3439796,0
2960088,0
972580,0
4034246,0
5064139,0
3709083,0
929529,0
731925,0
3474567,0
876199,0
2753946,0
1096164,0
4299650,0
755705,0
3799042,0
2859071,0
1239889,0
881876,0
1911064,0
547477,0
1112208,0
2474324,0
5378535,0
4291364,0
656101,0
1467315,0
1120443,0
5021574,0
1696985,0
2062815,0
814726,0
1240838,0
2179507,0
2109375,0
1049485,0
2138774,0
1686808,0
1265217,0
1724196,0
1880474,0
469506,0
815552,0
1094368,0
743892,0
5128574,0
5300630,0
1685367,0
1190278,0
2768899,0
2130175,0
721535,0
1631543,0
3923083,0
3162590,0
2747026,0
1566668,0
1463843,0
1510282,0
3843531,0
2105728,0
932269,0
796291,0
5112177,0
1921462,0
3183059,0
1162487,0
4275736,0
4243636,0
1113731,0
1083552,0
5182059,0
1068875,0
3911774,0
1661882,0
525446,0
5235627,0
1835992,0
933636,0
1161165,0
5141712,0
5729883,0
4468194,0
2146518,0
1149685,0
3546522,0
894355,0
2965373,0
4262511,0
4235299,0
3738738,0
616533,0
631431,0
5630564,0
977188,0
1088918,0
3471901,0
4527468,0
4736649,0
5620084,0
905693,0
2103822,0
3136698,0
2213046,0
5183110,0
1954797,0
5775447,0
1755424,0
588946,0
3927062,0
2036307,0
1128113,0
1218687,0
2347147,0
4108881,0
434377,0
1894623,0
1189666,0
4925369,0
1759639,0
749889,0
1839362,0
616517,0
993075,0
1234249,0
872633,0
3534782,0
4229279,0
2212674,0
2613447,0
2061598,0
885446,0
1032469,0
1170160,0
3441984,0
2277007,0
415949,0
925393,0
3607974,0
111274,0
826893,0
2599791,0
893636,0
1694635,0
1930251,0
2587153,0
778743,0
451621,0
1305409,0
2160421,0
1690863,0
1252730,0
1198514,0
2910912,0
4741824,0
1451987,0
3897437,0
3883086,0
1344524,0
1307457,0
1392213,0
3678181,0
5164926,0
1281392,0
1390152,0
1478804,0
1204497,0
3594049,0
1906982,0
918709,0
2957258,0
5171260,0
621569,0
1399305,0
3393419,0
1213089,0
5026645,0
2345769,0
3591816,0
1176835,0
1916687,0
4890086,0
2141677,0
2058567,0
4539775,0
1303910,4378
3118071,0
3585328,0
4268765,0
2043848,0
1843715,0
596045,0
1452369,0
732366,0
981550,0
3839789,0
1263384,0
1122465,0
4865819,0
752250,0
5001477,0
611369,0
2402938,0
674387,0
1378874,0
499285,0
5222053,0
1383251,0
5304733,0
1475356,0
857281,0
4634665,0
1250440,0
3821502,0
1524062,0
5796715,0
1008622,0
916602,0
4071587,0
4336148,0
2319134,0
5487522,0
788508,0
5444369,0
2917174,0
1044246,0
2242608,0
1615392,0
1837911,0
1012566,0
4696772,0
1317134,0
1369134,0
5657088,0
5261874,0
1284521,0
606316,0
1923281,0
1113606,0
1685565,0
1059420,0
2181241,0
571164,0
5160031,0
5498518,0
1624779,0
1364165,0
3388594,0
1702472,0
1536740,0
1591664,0
1716328,0
5325000,0
756348,0
4282965,0
970554,0
642544,0
1822795,0
1403441,0
4326902,0
3723855,0
1289803,0
2736042,0
829811,0
1885645,0
1205607,0
326878,0
5853846,0
2062949,0
4491493,0
3812532,0
1278055,0
3236660,0
1085948,0
1231103,0
658864,0
5410230,0
3494783,0
1269341,0
945100,0
5549763,0
479180,0
604644,15
1901351,0
2461430,0
5257382,0
1228983,0
5503043,0
474652,0
4381888,0
1104316,0
1497950,0
4860095,0
5029549,0
5566689,0
1438637,0
1164904,0
886269,0
529712,0
5542130,0
1464734,0
979706,0
502985,0
4516950,0
2362548,0
1051320,0
947735,0
4796991,0
1472595,0
1386858,0
1828504,0
1157415,0
926282,0
1510251,0
4075295,0
4105931,0
2597318,0
1854752,0
3965276,0
1143452,0
741133,0
4463229,0
1127601,0
1352490,0
1271200,0
878054,0
1067688,0
1162945,0
2572647,0
1191572,0
1151979,0
2267675,0
1234334,0
1056078,0
599725,0
718418,0
1497396,0
4337615,0
5538991,0
726482,0
1070889,0
4030091,0
1219886,0
2215433,0
1411239,0
884934,0
3763583,818
1493551,0
2262603,0
1402269,0
890321,0
978489,0
2851207,0
4037212,0
2699105,0
4233634,0
3527982,0
652539,0
1337313,0
3541990,0
800964,0
2190884,0
1313377,0
3908688,0
2816543,0
871447,0
1915357,0
2312893,0
3437681,0
3972013,0
1072310,0
1925124,0
3472115,0
3630820,0
5261647,0
2068283,0
743157,0
1417981,0
2277790,0
1414268,0
439083,0
909868,0
974485,0
1852135,0
5075431,0
594289,0
1442231,0
4246574,0
5662529,0
1053079,0
3523671,0
1194478,0
925673,0
2360448,0
441761,0
936098,0
1141903,0
3514387,0
2517762,0
1512439,0
2314667,0
777967,0
1636555,0
5700908,0
1555433,0
5452747,0
3745890,0
1343861,0
1313401,0
1305831,0
3937042,0
476718,0
1653757,0
3218437,0
1372148,0
3516237,0
1258401,0
1203422,0
5085232,0
979113,0
1327273,0
531016,0
865286,0
1785104,0
1340710,0
3089101,0
1339013,0
1032247,0
5170756,0
2894069,0
5894899,0
1646197,0
1476331,0
1354983,0
1537034,0
3577764,0
3542194,0
715047,0
1105523,0
1750579,0
3261440,0
1523958,0
970742,0
3714237,0
1443937,0
2658127,0
1181739,0
2241919,0
2429238,0
2774496,0
2049926,0
1890357,0
1641854,0
1496013,0
994414,0
2171813,0
3142956,0
5264497,0
2398319,0
1196785,0
3588746,0
3905917,0
2217194,0
836647,0
1569320,0
3836725,0
1013438,0
3968641,0
1435062,0
1265300,0
1345164,0
3172875,0
2225071,0
805129,0
1711341,0
1024490,0
3919682,0
1241028,0
5816152,0
4906873,0
1160928,0
3614918,0
920050,0
2248284,0
943229,0
1226299,0
1063789,0
1909230,0
615222,0
2159905,0
4298630,0
4558997,0
1568508,0
5871636,0
